shp_code,departure,city_from,city_to,country_from,country_to,cost_per_kg,gross_weight,carrier_charge,mode,carrier,duration
SHP721605,2019-12-31 19:57:54,Rotterdam,Kuala Lumpur,NL,MY,91.91,900.0,0.9,Ocean,Neele-Vat Logistics,32.67986
SHP714606,2020-03-17 10:12:02,Rotterdam,Kuala Lumpur,NL,MY,95.84800608,2628.5,0.9,Ocean,Neele-Vat Logistics,28.61134
SHP844572,2019-03-11 22:11:21,Rotterdam,Kuala Lumpur,NL,MY,93.45,990.0,0.9,Ocean,Neele-Vat Logistics,33.6066
SHP384596,2019-08-15 10:36:17,Rotterdam,Kuala Lumpur,NL,MY,84.9959,500.0,0.9,Ocean,Neele-Vat Logistics,8.77975
SHP948600,2019-09-11 18:46:06,Rotterdam,Kuala Lumpur,NL,MY,86.55,549.0,0.9,Ocean,Neele-Vat Logistics,22.18125
SHP156598,2019-08-24 13:07:10,Rotterdam,Kuala Lumpur,NL,MY,85.71,589.8,1.05,Air,Van den Bosch Transporten,5.04977
SHP4300008,2019-12-14 15:06:43,Rotterdam,Manila,NL,PH,112.92,901.27,1.125,Ocean,Neele-Vat Logistics,13.63727
SHP529590,2019-07-07 13:15:43,Rotterdam,Kuala Lumpur,NL,MY,86.99,400.0,1.05,Air,Van den Bosch Transporten,5.099069999999999
SHP851574,2019-03-24 12:37:59,Rotterdam,Kuala Lumpur,NL,MY,91.84571289,767.5,0.75,Air,NTG Air & Ocean,5.14595
SHP93604,2019-10-19 03:05:16,Rotterdam,Kuala Lumpur,NL,MY,86.55,180.0,0.9,Ocean,Neele-Vat Logistics,5.64769
SHP776575,2019-03-30 23:52:17,Rotterdam,Kuala Lumpur,NL,MY,90.55,5010.0,0.9,Ocean,Neele-Vat Logistics,24.30752
SHP541574,2019-03-21 20:46:15,Rotterdam,Kuala Lumpur,NL,MY,91.39635758,555.0,0.9,Ocean,Neele-Vat Logistics,13.01562
SHP977603,2019-10-13 22:39:51,Rotterdam,Kuala Lumpur,NL,MY,87.6,3008.0,0.9,Ocean,Neele-Vat Logistics,13.80451
SHP848589,2019-07-01 18:27:19,Rotterdam,Kuala Lumpur,NL,MY,87.41,500.0,0.9,Ocean,Neele-Vat Logistics,32.05081
SHP741573,2019-03-16 14:39:07,Rotterdam,Kuala Lumpur,NL,MY,92.19,767.0,1.05,Air,Van den Bosch Transporten,5.3809
SHP326606,2020-02-09 23:21:51,Rotterdam,Kuala Lumpur,NL,MY,93.47,1082.0,0.75,Air,NTG Air & Ocean,5.14896
SHP321596,2019-08-14 13:36:01,Rotterdam,Kuala Lumpur,NL,MY,84.39,155.0,0.75,Air,NTG Air & Ocean,5.33935
SHP362604,2019-10-30 13:54:51,Rotterdam,Kuala Lumpur,NL,MY,91.9,555.0,0.9,Ocean,Neele-Vat Logistics,10.15868
SHP553585,2019-06-02 12:29:46,Rotterdam,Kuala Lumpur,NL,MY,87.83462435,484.0,0.75,Air,NTG Air & Ocean,5.192130000000001
SHP202606,2020-01-31 11:41:50,Rotterdam,Kuala Lumpur,NL,MY,92.76,81.0,1.05,Air,Van den Bosch Transporten,5.26123
SHP613581,2019-05-10 08:24:09,Rotterdam,Kuala Lumpur,NL,MY,89.75,563.0,0.9,Ocean,Neele-Vat Logistics,27.86215
SHP5079012,2020-02-13 19:53:34,Rotterdam,Manila,NL,PH,111.56,153.0,1.125,Ocean,Neele-Vat Logistics,11.52002
SHP60582,2019-05-11 20:04:38,Rotterdam,Kuala Lumpur,NL,MY,90.8,748.0,1.05,Air,Van den Bosch Transporten,5.31852
SHP703605,2019-12-31 09:33:20,Rotterdam,Kuala Lumpur,NL,MY,92.81,38.0,1.05,Air,Van den Bosch Transporten,5.087269999999999
SHP3422002,2019-09-18 11:26:15,Rotterdam,Manila,NL,PH,103.95,972.01,0.5625,Ocean,Van den Bosch Transporten,6.225
SHP8078993,2019-04-20 12:59:13,Rotterdam,Manila,NL,PH,110.97,758.0,0.5625,Ocean,Van den Bosch Transporten,54.852430000000005
SHP865603,2019-10-10 11:53:13,Rotterdam,Kuala Lumpur,NL,MY,86.97889311,1743.0,0.75,Air,NTG Air & Ocean,5.29005
SHP370576,2019-04-05 09:27:19,Rotterdam,Kuala Lumpur,NL,MY,90.37,2222.0,0.9,Ocean,Neele-Vat Logistics,28.30081
SHP328576,2019-04-04 17:15:41,Rotterdam,Kuala Lumpur,NL,MY,90.30780856,1500.0,1.05,Air,Van den Bosch Transporten,5.22072
SHP420598,2019-08-26 07:48:50,Rotterdam,Kuala Lumpur,NL,MY,86.57,295.0,1.05,Air,Van den Bosch Transporten,5.3287
SHP376576,2019-04-05 11:15:57,Rotterdam,Kuala Lumpur,NL,MY,90.48,1056.0,1.05,Air,Van den Bosch Transporten,5.00602
SHP915571,2019-03-08 16:14:30,Rotterdam,Kuala Lumpur,NL,MY,93.270775,539.8,1.05,Air,Van den Bosch Transporten,5.0759300000000005
SHP250604,2019-10-26 10:13:13,Rotterdam,Kuala Lumpur,NL,MY,90.8,173.0,0.75,Air,NTG Air & Ocean,5.39074
SHP786605,2020-01-06 10:51:46,Rotterdam,Kuala Lumpur,NL,MY,92.7,2508.0,0.9,Ocean,Neele-Vat Logistics,28.88727
SHP139606,2020-01-27 11:29:55,Rotterdam,Kuala Lumpur,NL,MY,92.45,1090.0,0.9,Ocean,Neele-Vat Logistics,19.1522
SHP135604,2019-10-21 13:27:16,Rotterdam,Kuala Lumpur,NL,MY,88.36,400.0,0.9,Ocean,Neele-Vat Logistics,19.96713
SHP514607,2020-06-14 11:08:07,Rotterdam,Kuala Lumpur,NL,MY,93.8,3000.0,0.9,Ocean,Neele-Vat Logistics,9.000810000000001
SHP190576,2019-04-03 18:25:20,Rotterdam,Kuala Lumpur,NL,MY,90.65,116.0,0.9,Ocean,Neele-Vat Logistics,32.037040000000005
SHP266607,2020-05-15 13:31:47,Rotterdam,Kuala Lumpur,NL,MY,92.7,54.0,1.05,Air,Van den Bosch Transporten,5.2397
SHP233580,2019-04-28 14:26:54,Rotterdam,Kuala Lumpur,NL,MY,89.9698,343.0,0.9,Ocean,Neele-Vat Logistics,30.38125
SHP954595,2019-08-12 14:32:04,Rotterdam,Kuala Lumpur,NL,MY,84.0,1006.0,0.9,Ocean,Neele-Vat Logistics,20.41713
SHP930571,2019-03-08 16:39:50,Rotterdam,Kuala Lumpur,NL,MY,93.06,270.0,0.9,Ocean,Neele-Vat Logistics,31.3044
SHP424605,2019-12-19 18:44:36,Rotterdam,Kuala Lumpur,NL,MY,93.99,115.0,0.75,Air,NTG Air & Ocean,5.39734
SHP257606,2020-02-03 15:21:02,Rotterdam,Kuala Lumpur,NL,MY,92.84,324.0,0.75,Air,NTG Air & Ocean,5.33785
SHP311605,2019-12-15 00:46:57,Rotterdam,Kuala Lumpur,NL,MY,93.97,605.0,0.9,Ocean,Neele-Vat Logistics,24.68715
SHP233607,2020-05-12 19:02:25,Rotterdam,Kuala Lumpur,NL,MY,93.55,153.5,1.05,Air,Van den Bosch Transporten,5.07488
SHP676574,2019-03-22 23:36:24,Rotterdam,Kuala Lumpur,NL,MY,91.0,1758.0,0.9,Ocean,Neele-Vat Logistics,34.19722
SHP354576,2019-04-04 18:55:05,Rotterdam,Kuala Lumpur,NL,MY,90.64,1006.0,0.75,Air,NTG Air & Ocean,5.36701
SHP519607,2020-06-14 13:12:44,Rotterdam,Kuala Lumpur,NL,MY,94.87,898.0,1.05,Air,Van den Bosch Transporten,5.19711
SHP711578,2019-04-19 10:24:26,Rotterdam,Kuala Lumpur,NL,MY,90.5,205.0,0.9,Ocean,Neele-Vat Logistics,18.69745
SHP694606,2020-03-16 13:50:50,Rotterdam,Kuala Lumpur,NL,MY,95.01452992,445.0,0.75,Air,NTG Air & Ocean,5.18426
SHP246581,2019-05-07 15:15:56,Rotterdam,Kuala Lumpur,NL,MY,90.1,1506.0,1.05,Air,Van den Bosch Transporten,5.40972
SHP72605,2019-12-05 17:27:07,Rotterdam,Kuala Lumpur,NL,MY,93.0,1056.0,1.05,Air,Van den Bosch Transporten,5.347919999999999
SHP276606,2020-02-04 12:43:58,Rotterdam,Kuala Lumpur,NL,MY,92.81,220.0,0.9,Ocean,Neele-Vat Logistics,19.66644
SHP821584,2019-05-26 21:05:34,Rotterdam,Kuala Lumpur,NL,MY,89.67181968,1126.0,1.05,Air,Van den Bosch Transporten,5.26181
SHP5863000,2019-08-14 22:33:14,Rotterdam,Manila,NL,PH,102.8,163.0,0.5625,Ocean,Van den Bosch Transporten,5.89282
SHP617606,2020-03-12 18:44:56,Rotterdam,Kuala Lumpur,NL,MY,92.16,303.5,1.05,Air,Van den Bosch Transporten,5.37211
SHP242605,2019-12-13 00:31:22,Rotterdam,Kuala Lumpur,NL,MY,91.91,33.0,0.9,Ocean,Neele-Vat Logistics,34.57894
SHP570606,2020-03-08 10:49:53,Rotterdam,Kuala Lumpur,NL,MY,92.72,2007.0,0.9,Ocean,Neele-Vat Logistics,18.87419
SHP327570,2019-02-25 20:23:10,Rotterdam,Kuala Lumpur,NL,MY,91.88,225.0,1.05,Air,Van den Bosch Transporten,5.31354
SHP471606,2020-02-21 12:26:29,Rotterdam,Kuala Lumpur,NL,MY,91.5,355.0,1.05,Air,Van den Bosch Transporten,5.11111
SHP773605,2020-01-03 19:51:44,Rotterdam,Kuala Lumpur,NL,MY,91.74,10.0,0.75,Air,NTG Air & Ocean,5.03611
SHP207576,2019-04-04 12:04:03,Rotterdam,Kuala Lumpur,NL,MY,90.4,1006.0,1.05,Air,Van den Bosch Transporten,5.41262
SHP430607,2020-06-07 23:01:18,Rotterdam,Kuala Lumpur,NL,MY,92.6,300.0,0.75,Air,NTG Air & Ocean,5.17569
SHP213603,2019-09-24 14:08:38,Rotterdam,Kuala Lumpur,NL,MY,88.5,1139.2,0.75,Air,NTG Air & Ocean,5.12361
SHP522607,2020-06-14 15:23:19,Rotterdam,Kuala Lumpur,NL,MY,94.75,1507.0,0.75,Air,NTG Air & Ocean,5.2544
SHP962603,2019-10-13 15:49:00,Rotterdam,Kuala Lumpur,NL,MY,87.83531781,579.0,0.75,Air,NTG Air & Ocean,5.00139
SHP9915994,2019-05-12 14:46:44,Rotterdam,Manila,NL,PH,110.25,810.0,0.5625,Ocean,Van den Bosch Transporten,53.2088
SHP757606,2020-03-21 09:44:48,Rotterdam,Kuala Lumpur,NL,MY,95.6069541,3008.5,0.9,Ocean,Neele-Vat Logistics,28.422220000000003
SHP489598,2019-08-26 13:10:13,Rotterdam,Kuala Lumpur,NL,MY,86.0,585.0,0.9,Ocean,Neele-Vat Logistics,29.84873
SHP739604,2019-11-17 02:32:47,Rotterdam,Kuala Lumpur,NL,MY,91.43,200.0,1.05,Air,Van den Bosch Transporten,5.02442
SHP175607,2020-05-05 15:58:05,Rotterdam,Kuala Lumpur,NL,MY,93.7,2488.5,0.9,Ocean,Neele-Vat Logistics,31.014470000000003
SHP456587,2019-06-14 18:21:38,Rotterdam,Kuala Lumpur,NL,MY,87.64,521.0,0.75,Air,NTG Air & Ocean,5.025930000000001
SHP902597,2019-08-22 22:03:13,Rotterdam,Kuala Lumpur,NL,MY,85.1,1181.1,0.9,Ocean,Neele-Vat Logistics,33.55012
SHP778570,2019-03-01 15:24:04,Rotterdam,Kuala Lumpur,NL,MY,91.81,170.0,0.75,Air,NTG Air & Ocean,5.22164
SHP5606,2020-01-17 13:01:34,Rotterdam,Kuala Lumpur,NL,MY,94.66,380.0,1.05,Air,Van den Bosch Transporten,5.2336800000000006
SHP737604,2019-11-16 23:55:43,Rotterdam,Kuala Lumpur,NL,MY,91.72,555.0,0.75,Air,NTG Air & Ocean,5.17593
SHP419586,2019-06-09 10:40:20,Rotterdam,Kuala Lumpur,NL,MY,87.82,1506.0,0.75,Air,NTG Air & Ocean,5.23345
SHP4604,2019-10-14 16:03:44,Rotterdam,Kuala Lumpur,NL,MY,86.79,100.0,1.05,Air,Van den Bosch Transporten,5.05093
SHP759581,2019-05-10 15:57:05,Rotterdam,Kuala Lumpur,NL,MY,90.75,361.0,0.75,Air,NTG Air & Ocean,5.0728
SHP145594,2019-07-30 18:59:38,Rotterdam,Kuala Lumpur,NL,MY,85.74,1500.0,1.05,Air,Van den Bosch Transporten,5.3588
SHP466605,2019-12-21 09:17:55,Rotterdam,Kuala Lumpur,NL,MY,93.39,1006.0,0.75,Air,NTG Air & Ocean,5.42326
SHP695576,2019-04-06 20:44:59,Rotterdam,Kuala Lumpur,NL,MY,90.97103082,1006.0,0.75,Air,NTG Air & Ocean,5.12523
SHP720579,2019-04-25 13:21:22,Rotterdam,Kuala Lumpur,NL,MY,90.5549,2108.0,0.9,Ocean,Neele-Vat Logistics,19.92616
SHP369578,2019-04-16 20:42:07,Rotterdam,Kuala Lumpur,NL,MY,89.75,1006.0,0.9,Ocean,Neele-Vat Logistics,12.98692
SHP611581,2019-05-09 22:48:47,Rotterdam,Kuala Lumpur,NL,MY,89.71,336.0,1.05,Air,Van den Bosch Transporten,5.20104
SHP444606,2020-02-19 00:38:51,Rotterdam,Kuala Lumpur,NL,MY,91.8,221.4,1.05,Air,Van den Bosch Transporten,5.21852
SHP123598,2019-08-24 11:41:25,Rotterdam,Kuala Lumpur,NL,MY,85.87,500.0,0.75,Air,NTG Air & Ocean,5.3184
SHP149607,2020-05-01 16:08:24,Rotterdam,Kuala Lumpur,NL,MY,93.73,128.5,0.75,Air,NTG Air & Ocean,5.2728
SHP334604,2019-10-28 17:06:32,Rotterdam,Kuala Lumpur,NL,MY,91.35,300.0,0.9,Ocean,Neele-Vat Logistics,31.48981
SHP403607,2020-06-02 12:55:44,Rotterdam,Kuala Lumpur,NL,MY,91.45,552.0,1.05,Air,Van den Bosch Transporten,5.06644
SHP707589,2019-06-30 22:09:45,Rotterdam,Kuala Lumpur,NL,MY,87.25,35.0,0.75,Air,NTG Air & Ocean,5.03484
SHP221583,2019-05-18 00:48:40,Rotterdam,Kuala Lumpur,NL,MY,90.36,455.0,1.05,Air,Van den Bosch Transporten,5.088430000000001
SHP425607,2020-06-07 14:21:04,Rotterdam,Kuala Lumpur,NL,MY,91.65,430.0,1.05,Air,Van den Bosch Transporten,5.260190000000001
SHP589590,2019-07-08 10:06:19,Rotterdam,Kuala Lumpur,NL,MY,86.41,290.0,0.9,Ocean,Neele-Vat Logistics,8.571639999999999
SHP441604,2019-11-03 01:09:32,Rotterdam,Kuala Lumpur,NL,MY,90.75,391.0,0.9,Ocean,Neele-Vat Logistics,24.84398
SHP9068999,2019-08-03 03:17:13,Rotterdam,Manila,NL,PH,105.1,33.0,0.5625,Ocean,Van den Bosch Transporten,7.90255
SHP574592,2019-07-20 11:48:25,Rotterdam,Kuala Lumpur,NL,MY,85.87,1783.0,0.75,Air,NTG Air & Ocean,5.14271
SHP118603,2019-09-23 20:27:15,Rotterdam,Kuala Lumpur,NL,MY,88.09,687.0,1.05,Air,Van den Bosch Transporten,5.0309
SHP994603,2019-10-14 14:10:20,Rotterdam,Kuala Lumpur,NL,MY,87.15,1006.0,0.9,Ocean,Neele-Vat Logistics,20.2662
SHP557603,2019-09-27 14:31:45,Rotterdam,Kuala Lumpur,NL,MY,88.6,405.0,1.05,Air,Van den Bosch Transporten,5.2169
SHP111606,2020-01-24 16:15:49,Rotterdam,Kuala Lumpur,NL,MY,91.93,655.0,0.75,Air,NTG Air & Ocean,5.4125
SHP366601,2019-09-14 00:08:19,Rotterdam,Kuala Lumpur,NL,MY,87.66,125.0,0.75,Air,NTG Air & Ocean,5.02951
SHP15572,2019-03-08 22:10:37,Rotterdam,Kuala Lumpur,NL,MY,93.5,305.0,0.9,Ocean,Neele-Vat Logistics,13.6015
SHP952605,2020-01-14 23:54:41,Rotterdam,Kuala Lumpur,NL,MY,93.01000631,305.0,0.75,Air,NTG Air & Ocean,5.17315
SHP263606,2020-02-03 19:04:48,Rotterdam,Kuala Lumpur,NL,MY,93.25,3008.0,0.9,Ocean,Neele-Vat Logistics,12.31111
SHP140587,2019-06-13 12:16:56,Rotterdam,Kuala Lumpur,NL,MY,87.2114,4010.0,0.9,Ocean,Neele-Vat Logistics,9.4787
SHP535589,2019-06-29 16:23:29,Rotterdam,Kuala Lumpur,NL,MY,87.3,3460.0,0.9,Ocean,Neele-Vat Logistics,11.19086
SHP614588,2019-06-22 12:18:32,Rotterdam,Kuala Lumpur,NL,MY,87.8,1306.0,0.9,Ocean,Neele-Vat Logistics,29.48981
SHP939602,2019-09-22 15:23:29,Rotterdam,Kuala Lumpur,NL,MY,87.89208857,875.0,1.05,Air,Van den Bosch Transporten,5.1395800000000005
SHP185607,2020-05-07 12:14:47,Rotterdam,Kuala Lumpur,NL,MY,94.29,100.0,0.75,Air,NTG Air & Ocean,5.21562
SHP772604,2019-11-18 12:29:40,Rotterdam,Kuala Lumpur,NL,MY,90.85,500.0,0.75,Air,NTG Air & Ocean,5.29456
SHP427597,2019-08-19 16:25:35,Rotterdam,Kuala Lumpur,NL,MY,84.56,178.0,0.9,Ocean,Neele-Vat Logistics,31.205440000000003
SHP2201002,2019-09-15 17:21:11,Rotterdam,Manila,NL,PH,104.86,199.0,1.125,Ocean,Neele-Vat Logistics,51.75984
SHP375606,2020-02-13 13:23:24,Rotterdam,Kuala Lumpur,NL,MY,92.52,425.0,0.75,Air,NTG Air & Ocean,5.11111
SHP454600,2019-09-08 21:53:57,Rotterdam,Kuala Lumpur,NL,MY,87.73,1006.0,0.75,Air,NTG Air & Ocean,5.34502
SHP468597,2019-08-19 20:20:24,Rotterdam,Kuala Lumpur,NL,MY,84.76371391,118.5,1.05,Air,Van den Bosch Transporten,5.348730000000001
SHP934605,2020-01-14 13:27:23,Rotterdam,Kuala Lumpur,NL,MY,93.01157901,115.0,1.05,Air,Van den Bosch Transporten,5.16481
SHP388600,2019-09-08 15:23:55,Rotterdam,Kuala Lumpur,NL,MY,87.3,806.0,0.9,Ocean,Neele-Vat Logistics,10.7772
SHP717606,2020-03-17 18:23:10,Rotterdam,Kuala Lumpur,NL,MY,95.55,129.5,0.75,Air,NTG Air & Ocean,5.03021
SHP853601,2019-09-16 07:37:36,Rotterdam,Kuala Lumpur,NL,MY,88.40030274,61.0,0.75,Air,NTG Air & Ocean,5.30405
SHP887585,2019-06-04 21:37:02,Rotterdam,Kuala Lumpur,NL,MY,87.46,229.0,0.9,Ocean,Neele-Vat Logistics,13.36829
SHP253590,2019-07-05 11:48:48,Rotterdam,Kuala Lumpur,NL,MY,87.95,1500.0,0.9,Ocean,Neele-Vat Logistics,19.28333
SHP623591,2019-07-14 10:10:37,Rotterdam,Kuala Lumpur,NL,MY,86.15,3510.0,0.9,Ocean,Neele-Vat Logistics,28.6015
SHP432604,2019-11-02 14:45:11,Rotterdam,Kuala Lumpur,NL,MY,90.91,281.0,0.75,Air,NTG Air & Ocean,5.16354
SHP81604,2019-10-18 14:09:41,Rotterdam,Kuala Lumpur,NL,MY,86.99,25.0,0.75,Air,NTG Air & Ocean,5.243869999999999
SHP412607,2020-06-05 13:10:17,Rotterdam,Kuala Lumpur,NL,MY,92.83,445.0,0.75,Air,NTG Air & Ocean,5.0765
SHP639579,2019-04-25 09:16:15,Rotterdam,Kuala Lumpur,NL,MY,90.07,5010.0,0.9,Ocean,Neele-Vat Logistics,18.22396
SHP70604,2019-10-18 10:52:00,Rotterdam,Kuala Lumpur,NL,MY,86.51,580.0,0.9,Ocean,Neele-Vat Logistics,8.88889
SHP842570,2019-03-01 18:36:21,Rotterdam,Kuala Lumpur,NL,MY,92.82,2708.0,0.9,Ocean,Neele-Vat Logistics,32.11354
SHP304582,2019-05-13 10:56:49,Rotterdam,Kuala Lumpur,NL,MY,89.9,1106.0,1.05,Air,Van den Bosch Transporten,5.11493
SHP3516995,2019-05-17 16:38:31,Rotterdam,Manila,NL,PH,110.3127,687.89,1.125,Ocean,Neele-Vat Logistics,6.828469999999999
SHP409590,2019-07-06 12:16:09,Rotterdam,Kuala Lumpur,NL,MY,87.85,500.0,1.05,Air,Van den Bosch Transporten,5.26262
SHP773606,2020-03-22 17:34:27,Rotterdam,Kuala Lumpur,NL,MY,92.9,223.5,1.05,Air,Van den Bosch Transporten,5.34271
SHP118595,2019-08-07 19:48:57,Rotterdam,Kuala Lumpur,NL,MY,85.51,185.0,0.75,Air,NTG Air & Ocean,5.380319999999999
SHP882605,2020-01-12 13:31:04,Rotterdam,Kuala Lumpur,NL,MY,93.61,500.0,0.9,Ocean,Neele-Vat Logistics,19.99352
SHP628606,2020-03-13 14:09:01,Rotterdam,Kuala Lumpur,NL,MY,92.9858,111.5,1.05,Air,Van den Bosch Transporten,5.1441
SHP794606,2020-03-26 12:17:29,Rotterdam,Kuala Lumpur,NL,MY,90.31,26.5,0.75,Air,NTG Air & Ocean,5.394909999999999
SHP878600,2019-09-11 12:53:45,Rotterdam,Kuala Lumpur,NL,MY,86.2,1500.0,1.05,Air,Van den Bosch Transporten,5.2919
SHP355586,2019-06-08 16:18:08,Rotterdam,Kuala Lumpur,NL,MY,87.45,22.86,0.75,Air,NTG Air & Ocean,5.27083
SHP138606,2020-01-27 08:17:15,Rotterdam,Kuala Lumpur,NL,MY,92.64,105.0,0.75,Air,NTG Air & Ocean,5.2285900000000005
SHP783606,2020-03-23 17:25:51,Rotterdam,Kuala Lumpur,NL,MY,92.87,105.0,1.05,Air,Van den Bosch Transporten,5.15231
SHP294607,2020-05-17 14:38:05,Rotterdam,Kuala Lumpur,NL,MY,92.9,113.5,1.05,Air,Van den Bosch Transporten,5.20104
SHP727577,2019-04-13 12:23:26,Rotterdam,Kuala Lumpur,NL,MY,89.99,1156.0,0.75,Air,NTG Air & Ocean,5.286569999999999
SHP502606,2020-02-24 17:18:30,Rotterdam,Kuala Lumpur,NL,MY,92.7,50.5,0.75,Air,NTG Air & Ocean,5.37176
SHP635604,2019-11-12 16:24:21,Rotterdam,Kuala Lumpur,NL,MY,91.5,1006.0,0.9,Ocean,Neele-Vat Logistics,21.19688
SHP964603,2019-10-13 15:50:57,Rotterdam,Kuala Lumpur,NL,MY,87.25,2008.0,0.9,Ocean,Neele-Vat Logistics,20.96493
SHP371574,2019-03-20 23:52:26,Rotterdam,Kuala Lumpur,NL,MY,90.75,1661.0,0.9,Ocean,Neele-Vat Logistics,34.30856
SHP723603,2019-10-01 16:18:48,Rotterdam,Kuala Lumpur,NL,MY,87.76,800.0,0.9,Ocean,Neele-Vat Logistics,21.15833
SHP926603,2019-10-12 12:35:08,Rotterdam,Kuala Lumpur,NL,MY,86.9,696.0,0.9,Ocean,Neele-Vat Logistics,29.60509
SHP83605,2019-12-05 22:36:52,Rotterdam,Kuala Lumpur,NL,MY,92.87,405.0,0.75,Air,NTG Air & Ocean,5.23426
SHP870606,2020-04-09 20:45:48,Rotterdam,Kuala Lumpur,NL,MY,92.55,2008.0,0.9,Ocean,Neele-Vat Logistics,23.0125
SHP237594,2019-08-01 06:26:44,Rotterdam,Kuala Lumpur,NL,MY,85.87,110.0,0.75,Air,NTG Air & Ocean,5.0978
SHP556605,2019-12-24 20:11:47,Rotterdam,Kuala Lumpur,NL,MY,94.0,1106.0,0.9,Ocean,Neele-Vat Logistics,32.776270000000004
SHP705580,2019-05-03 19:59:13,Rotterdam,Kuala Lumpur,NL,MY,89.06,3700.0,0.9,Ocean,Neele-Vat Logistics,32.689
SHP257605,2019-12-13 15:36:10,Rotterdam,Kuala Lumpur,NL,MY,92.7,1808.0,0.9,Ocean,Neele-Vat Logistics,10.86227
SHP650573,2019-03-15 18:50:49,Rotterdam,Kuala Lumpur,NL,MY,92.5,1226.0,0.9,Ocean,Neele-Vat Logistics,12.214
SHP8606,2020-01-17 15:00:10,Rotterdam,Kuala Lumpur,NL,MY,94.2,755.0,0.9,Ocean,Neele-Vat Logistics,10.61227
SHP331575,2019-03-27 20:52:58,Rotterdam,Kuala Lumpur,NL,MY,91.45,270.0,0.9,Ocean,Neele-Vat Logistics,13.06227
SHP535579,2019-04-23 17:00:35,Rotterdam,Kuala Lumpur,NL,MY,89.56,225.0,0.9,Ocean,Neele-Vat Logistics,31.4485
SHP478604,2019-11-04 17:25:29,Rotterdam,Kuala Lumpur,NL,MY,90.7,2214.0,0.9,Ocean,Neele-Vat Logistics,31.62141
SHP729590,2019-07-08 16:15:20,Rotterdam,Kuala Lumpur,NL,MY,87.05,3008.0,0.9,Ocean,Neele-Vat Logistics,11.13426
SHP278606,2020-02-04 15:38:29,Rotterdam,Kuala Lumpur,NL,MY,93.25,4010.0,0.9,Ocean,Neele-Vat Logistics,30.87836
SHP947605,2020-01-14 21:22:46,Rotterdam,Kuala Lumpur,NL,MY,93.45,6460.0,0.9,Ocean,Neele-Vat Logistics,33.26921
SHP58582,2019-05-11 18:54:52,Rotterdam,Kuala Lumpur,NL,MY,90.39,135.0,0.75,Air,NTG Air & Ocean,5.30336
SHP686605,2019-12-30 13:09:02,Rotterdam,Kuala Lumpur,NL,MY,92.10846409,305.0,0.75,Air,NTG Air & Ocean,5.28056
SHP393574,2019-03-21 11:37:38,Rotterdam,Kuala Lumpur,NL,MY,90.45,205.0,0.9,Ocean,Neele-Vat Logistics,9.20579
SHP177606,2020-01-28 19:58:04,Rotterdam,Kuala Lumpur,NL,MY,91.76,550.0,0.9,Ocean,Neele-Vat Logistics,22.68102
SHP731605,2020-01-01 17:47:17,Rotterdam,Kuala Lumpur,NL,MY,91.91,522.0,0.9,Ocean,Neele-Vat Logistics,21.7728
SHP595597,2019-08-20 15:16:30,Rotterdam,Kuala Lumpur,NL,MY,84.7,1006.0,1.05,Air,Van den Bosch Transporten,5.35799
SHP296581,2019-05-07 22:07:24,Rotterdam,Kuala Lumpur,NL,MY,90.53,205.0,0.75,Air,NTG Air & Ocean,5.13252
SHP736594,2019-08-04 17:08:57,Rotterdam,Kuala Lumpur,NL,MY,85.85,2008.0,0.9,Ocean,Neele-Vat Logistics,21.5066
SHP413581,2019-05-09 11:32:20,Rotterdam,Kuala Lumpur,NL,MY,89.95,120.0,0.9,Ocean,Neele-Vat Logistics,9.16898
SHP426595,2019-08-09 16:12:18,Rotterdam,Kuala Lumpur,NL,MY,83.47,65.0,0.75,Air,NTG Air & Ocean,5.0873800000000005
SHP897576,2019-04-08 09:12:40,Rotterdam,Kuala Lumpur,NL,MY,89.81866721,1506.0,1.05,Air,Van den Bosch Transporten,5.00081
SHP978606,2020-04-19 12:41:00,Rotterdam,Kuala Lumpur,NL,MY,93.76035409,805.0,0.75,Air,NTG Air & Ocean,5.14838
SHP861604,2019-11-23 02:56:25,Rotterdam,Kuala Lumpur,NL,MY,91.2,1700.0,0.9,Ocean,Neele-Vat Logistics,25.58623
SHP412604,2019-11-01 13:25:07,Rotterdam,Kuala Lumpur,NL,MY,91.95,246.1,1.05,Air,Van den Bosch Transporten,5.18889
SHP679603,2019-09-29 18:08:20,Rotterdam,Kuala Lumpur,NL,MY,88.11,210.0,0.9,Ocean,Neele-Vat Logistics,21.91898
SHP218605,2019-12-12 11:28:15,Rotterdam,Kuala Lumpur,NL,MY,92.92,205.0,0.75,Air,NTG Air & Ocean,5.401619999999999
SHP716605,2019-12-31 18:11:47,Rotterdam,Kuala Lumpur,NL,MY,91.86,272.2,0.9,Ocean,Neele-Vat Logistics,11.94294
SHP174607,2020-05-05 00:33:27,Rotterdam,Kuala Lumpur,NL,MY,93.85,110.5,1.05,Air,Van den Bosch Transporten,5.31157
SHP312572,2019-03-10 10:27:39,Rotterdam,Kuala Lumpur,NL,MY,94.77,235.0,0.75,Air,NTG Air & Ocean,5.02535
SHP252604,2019-10-26 10:19:47,Rotterdam,Kuala Lumpur,NL,MY,90.78,173.0,0.75,Air,NTG Air & Ocean,5.10162
